Pot,Manip,Area,Scenario,Sowing,Harvesting
292,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
293,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
294,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
295,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
296,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
297,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
298,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
299,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
300,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
301,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
302,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
303,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
304,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
305,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
306,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
307,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
308,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
309,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
310,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
311,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
312,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
313,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
314,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
315,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
316,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
317,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
318,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
319,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
320,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
321,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
322,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
323,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
324,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
325,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
326,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
327,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
328,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
329,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
330,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
331,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
332,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
333,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
334,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
335,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
336,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
337,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
338,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
339,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
340,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
341,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
342,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
343,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
344,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
345,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
346,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
347,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
348,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
349,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
350,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
351,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
352,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
353,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
354,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
355,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
356,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
357,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
358,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
359,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
360,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
361,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
362,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
363,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
364,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
365,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
366,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
367,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
368,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
369,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
370,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
371,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
372,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
373,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
374,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
375,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
376,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
377,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
378,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
379,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
380,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
381,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
382,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
383,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
384,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
385,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
386,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
387,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
388,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
389,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
390,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
391,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
392,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
393,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
394,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
395,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
396,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
397,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
398,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
399,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
400,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
401,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
402,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
403,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
404,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
405,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
406,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
407,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
408,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
409,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
410,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
411,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
412,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
413,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
414,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
415,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
416,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
417,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
418,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
419,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
420,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
421,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
422,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
423,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
424,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
425,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
426,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
427,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
428,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
429,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
430,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
431,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
432,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
433,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
434,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
435,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
436,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
437,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
438,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
439,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
440,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
441,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
442,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
443,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
444,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
445,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
446,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
447,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
448,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
449,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
450,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
451,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
452,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
453,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
454,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
455,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
456,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
457,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
458,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
459,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
460,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
461,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
462,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
463,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
464,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
465,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
466,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
467,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
468,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
469,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
470,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
471,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
472,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
473,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
474,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
475,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
476,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
477,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
478,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
479,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
480,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
481,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
482,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
483,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
484,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
485,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
486,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
487,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
488,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
489,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
490,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
491,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
492,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
493,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
494,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
495,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
496,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
497,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
498,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
499,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
500,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
501,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
502,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
503,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
504,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
505,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
506,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
507,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
508,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
509,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
510,ZA13,01_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
511,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
512,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
513,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
514,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
515,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
516,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
517,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
518,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
519,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
520,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
521,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
522,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
523,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
524,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
525,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
526,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
527,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
528,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
529,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
530,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
531,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
532,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
533,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
534,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
535,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
536,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
537,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
538,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
539,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
540,ZA13,04_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
541,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
542,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
543,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
544,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
545,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
546,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
547,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
548,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
549,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
550,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
551,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
552,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
553,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
554,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
555,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
556,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
557,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
558,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
559,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
560,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
561,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
562,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
563,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
564,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
565,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
566,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
567,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
568,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
569,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
570,ZA13,02_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
571,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
572,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
573,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
574,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
575,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
576,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
577,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
578,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
579,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
580,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
581,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
582,ZA13,05_p,WW,2013-01-24T12:00:00+01:00,2013-03-11T12:00:00+01:00
